scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan10	pick up the knife from the counter	pick	butterknife	pick	knife	False
FloorPlan10	turn around and take the knife to the stove	go	pan	go	countertop	False
FloorPlan10	put the knife in the pan on the front left of the stove	put	pan	put	pan	True
FloorPlan10	pick up the pan and knife from the stove	pick	pan	pick	pot	False
FloorPlan10	turn around to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the pan and knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left and walk to the counter to the left of the stove	go	countertop	go	countertop	True
FloorPlan10	pick up the knife behind the glass vase on the counter	pick	butterknife	pick	knife	False
FloorPlan10	walk to the pan on the stove	go	pan	go	pot	False
FloorPlan10	place the knife in the pan on the stove	put	pan	put	stoveburner	False
FloorPlan10	pick up the pan on the stove	pick	pan	pick	vase	False
FloorPlan10	turn around and walk to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the pan in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn to the left head to the stove	go	countertop	go	countertop	True
FloorPlan10	take the knife from the counter	pick	butterknife	pick	knife	False
FloorPlan10	take a couple step to the right face the stove	go	pan	go	fridge	False
FloorPlan10	put the knife on the plate on the stove	put	pan	go	knife	False
FloorPlan10	take the plate with knife	pick	pan	pick	plate	False
FloorPlan10	turn around head to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the plate with knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left into the kitchen and then turn to your left to face the kitchen counter on the left of the stove	go	countertop	go	garbagecan	False
FloorPlan10	pick up a knife off of the kitchen counter	pick	butterknife	pick	knife	False
FloorPlan10	move a step to your right and face the stove	go	pan	go	shelf	False
FloorPlan10	drop the knife in to the frying pan	put	pan	put	garbagecan	False
FloorPlan10	pick up the frying pan with the knife in it	pick	pan	pick	pot	False
FloorPlan10	turn right around and face the sink	go	sinkbasin	go	cabinet	False
FloorPlan10	drop the frying pan in to the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	go right right again and then right to face the counter with the tomato on it	go	countertop	go	sinkbasin	False
FloorPlan10	pick the knife up from the counter	pick	butterknife	pick	knife	False
FloorPlan10	go to the left and then turn left to face the stove	go	pan	go	countertop	False
FloorPlan10	put the knife in the pan	put	pan	put	drawer	False
FloorPlan10	pick the pan up from the stove	pick	pan	pick	pot	False
FloorPlan10	turn around and face the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the pan in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	take a step forward then turn right and walk towards the door hang a right and walk around the kitchen island to to the far side	go	countertop	go	shelf	False
FloorPlan10	pick up the butter knife off of the right side of the kitchen island	pick	butterknife	pick	butterknife	True
FloorPlan10	turn left and walk forward then hang a left and walk up to the stove	go	pan	go	countertop	False
FloorPlan10	put the knife handle down in the frying pan that is on the front left burner of the stove	put	pan	put	drawer	False
FloorPlan10	pick up the frying pan with the knife in it off of the stove	pick	pan	pick	pot	False
FloorPlan10	turn left and take a step forward then turn left again and walk up to the sink	go	sinkbasin	go	cabinet	False
FloorPlan10	put the frying pan with the knife in it into the sink basin to the right of the potato	put	sinkbasin	put	stoveburner	False
FloorPlan10	turn right turn right walk to the refrigerator turn around	go	countertop	go	fridge	False
FloorPlan10	grab the knife on the counter	pick	butterknife	pick	knife	False
FloorPlan10	turn around walk to the stove	go	pan	go	countertop	False
FloorPlan10	put the knife in the pan on the stove	put	pan	put	drawer	False
FloorPlan10	grab the pan from the stove	pick	pan	pick	pot	False
FloorPlan10	turn around to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the pan in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	go forward turn right go forward turn left turn left to the edge of the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the knife on the counter	pick	butterknife	pick	knife	False
FloorPlan10	turn right and go to the counter to the right of the stove	go	tomato	go	countertop	False
FloorPlan10	slice the tomato on the counter	slice	tomato	slice	bread	False
FloorPlan10	turn left and go to the fridge	go	fridge	go	fridge	True
FloorPlan10	put the knife in the fridge	put	fridge	put	fridge	True
FloorPlan10	turn right go forward turn left after the stove	go	countertop	go	countertop	True
FloorPlan10	pick up a tomato slice from the counter	pick	tomato	pick	tomato	True
FloorPlan10	turn left and go to the fridge	go	fridge	go	fridge	True
FloorPlan10	put the tomato slice in the fridge wait pick up the tomato slice from the fridge	cool	tomato	go	tomato	False
FloorPlan10	turn right go forward turn left after the stove	go	countertop	go	countertop	True
FloorPlan10	put the tomato slice on the counter	put	countertop	put	countertop	True
FloorPlan10	turn right then right again and face the counter to your right	go	countertop	go	countertop	True
FloorPlan10	take the knife off of the counter in front of you	pick	butterknife	pick	knife	False
FloorPlan10	turn right and face the counter in front of you	go	tomato	go	countertop	False
FloorPlan10	slice the tomato above the counter in front of you	slice	tomato	slice	tomato	True
FloorPlan10	turn left and face the fridge to your right	go	fridge	go	fridge	True
FloorPlan10	place the knife inside of the fridge in front of you and close it	put	fridge	put	fridge	True
FloorPlan10	turn right and face the counter to your left	go	countertop	go	countertop	True
FloorPlan10	take a tomato slice off of the counter in front of you	pick	tomato	pick	apple	False
FloorPlan10	turn left and face the fridge to your right	go	fridge	go	fridge	True
FloorPlan10	place the tomato inside of the fridge then take it out	cool	tomato	put	fridge	False
FloorPlan10	turn right and face the counter to your left	go	countertop	go	countertop	True
FloorPlan10	place the tomato slice on the counter in front of you	put	countertop	put	countertop	True
FloorPlan10	walk forward turn right walk to the far wall and turn around to face the knife on the center island	go	countertop	go	papertowelroll	False
FloorPlan10	pick up the knife from the center island	pick	butterknife	pick	knife	False
FloorPlan10	walk to the counter next to the stove	go	tomato	go	countertop	False
FloorPlan10	cut the tomato on the counter with the knife	slice	tomato	slice	tomato	True
FloorPlan10	take the knife to the fridge	go	fridge	go	potato	False
FloorPlan10	put the knife in the fridge	put	fridge	put	fridge	True
FloorPlan10	go back to the tomato slice on the counter	go	countertop	go	countertop	True
FloorPlan10	pick up a tomato slice from the counter	pick	tomato	pick	tomato	True
FloorPlan10	take the tomato to the fridge	go	fridge	go	fridge	True
FloorPlan10	put the tomato in the fridge and take it back out	cool	tomato	pick	tomato	False
FloorPlan10	take the tomato slice back to the counter it came from	go	countertop	go	countertop	True
FloorPlan10	set the tomato slice down on the counter	put	countertop	put	countertop	True
FloorPlan10	go forward and go around the island to the counter above the dishwasher	go	countertop	go	countertop	True
FloorPlan10	pick up the yellow knife from the counter	pick	knife	pick	knife	True
FloorPlan10	move over right to the red tomato on the counter between the knife and the spatula	go	tomato	go	countertop	False
FloorPlan10	slice a half of the tomato on the counter	slice	tomato	slice	tomato	True
FloorPlan10	place the knife on the counter in front of the tomato	put	countertop	put	countertop	True
FloorPlan10	take one slice of the tomato from the counter	pick	tomato	pick	tomato	True
FloorPlan10	turn left and go to the refrigerator	go	fridge	go	fridge	True
FloorPlan10	remove the tomato slice after it s been chilled on the middle shelf in the refrigerator	cool	tomato	go	tomato	False
FloorPlan10	turn right and go back to the counter with the sliced tomato on top	go	countertop	go	countertop	True
FloorPlan10	place the chilled tomato slice on the counter in front of the rest of the tomato	put	countertop	put	countertop	True
FloorPlan10	walk to face counter with toaster	go	countertop	go	countertop	True
FloorPlan10	pick up sharp knife from counter	pick	knife	pick	knife	True
FloorPlan10	turn right to face statue on counter	go	tomato	go	fridge	False
FloorPlan10	cut tomato on counter	slice	tomato	slice	tomato	True
FloorPlan10	put knife on counter	put	countertop	put	countertop	True
FloorPlan10	pick up tomato slice from counter	pick	tomato	pick	tomato	True
FloorPlan10	walk to face fridge	go	fridge	go	fridge	True
FloorPlan10	chill and remove tomato slice from fridge	cool	tomato	pick	tomato	False
FloorPlan10	walk to face counter with statue	go	countertop	go	shelf	False
FloorPlan10	put tomato slice on counter	put	countertop	put	countertop	True
FloorPlan10	move forward to the table by the toaster	go	countertop	go	fridge	False
FloorPlan10	pick up the knife from the table	pick	knife	pick	knife	True
FloorPlan10	move right to the table	go	tomato	go	fridge	False
FloorPlan10	slice the tomato on the table	slice	tomato	slice	tomato	True
FloorPlan10	drop the knife on the table	put	countertop	go	knife	False
FloorPlan10	pick up a slice of the tomato	pick	tomato	pick	tomato	True
FloorPlan10	move left to the fridge	go	fridge	go	fridge	True
FloorPlan10	place the tomato to chill and then take it out	cool	tomato	heat	tomato	False
FloorPlan10	move right to the table	go	countertop	go	window	False
FloorPlan10	drop the slice on the table	put	countertop	go	potato	False
FloorPlan10	turn around take a step turn right and walk across the room to the refrigerator turn right at the refrigerator and walk forward to the dish washer in the middle of the room turn left and face the dish washer	go	countertop	go	shelf	False
FloorPlan10	pick up the knife on the left next to the roll of paper towel	pick	butterknife	pick	knife	False
FloorPlan10	turn right take a step and turn left to face the counter	go	tomato	go	papertowelroll	False
FloorPlan10	slice the tomato	slice	tomato	slice	tomato	True
FloorPlan10	turn right and walk to the wall at the wall turn left and face the counter	go	countertop	go	countertop	True
FloorPlan10	put the knife down in front of the keurig	put	countertop	put	countertop	True
FloorPlan10	turn left and walk forward to the middle of the room at the dish washer turn right and face the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the right end of the tomato	pick	tomato	pick	spoon	False
FloorPlan10	turn left and walk forward with the tomato slice to the front of the refrigerator face the refrigerator	go	fridge	go	countertop	False
FloorPlan10	open the refrigerator door and put the tomato slice in the refrigerator in between the egg and the apple toward the front of the shelf close the door open the door and grab the tomato slice close the refrigerator door	cool	tomato	put	fridge	False
