scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan424	place the soap in the trash bin	put	soapbar	go	soapbottle	False
FloorPlan424	turn around and walk forward to the center of the two bathroom sink ahead	go	countertop	go	sinkbasin	False
FloorPlan424	grab a bar of soap off of the bathroom sink counter in between the two sink	pick	soapbar	put	sinkbasin	False
FloorPlan424	turn around and walk over to the right side corner of the room where the garbage bin is	go	garbagecan	close	toilet	False
FloorPlan424	place the bar inside of the garbage bin	put	soapbar	put	garbagecan	False
FloorPlan424	turn right and walk back over to the center of the two bathroom sink there	go	countertop	go	sinkbasin	False
FloorPlan424	grab another bar of soap off of the center bathroom sink counter	pick	soapbar	put	sinkbasin	False
FloorPlan424	turn around and walk over to the garbage bin on the right side of the room	go	garbagecan	put	garbagecan	False
FloorPlan424	place the bar of soap in the garbage bin	put	soapbar	put	garbagecan	False
FloorPlan424	turn around and go to the counter between the sink	go	countertop	go	sinkbasin	False
FloorPlan424	grab a bar of soap off of the counter	pick	soapbar	put	toiletpaperhanger	False
FloorPlan424	turn around and go to the trash can	go	garbagecan	go	garbagecan	True
FloorPlan424	put the soap in the trash can	put	soapbar	put	garbagecan	False
FloorPlan424	turn right and go to the left sink	go	countertop	go	sinkbasin	False
FloorPlan424	grab the bar of soap that s to the right of the sink	pick	soapbar	put	sinkbasin	False
FloorPlan424	turn around and go to the trash can	go	garbagecan	go	garbagecan	True
FloorPlan424	put the soap in the trash can	put	soapbar	put	garbagecan	False
FloorPlan10	turn left and walk forward to face the counter to the right of the fridge	go	countertop	go	countertop	True
FloorPlan10	pick up the knife on the counter	pick	knife	pick	knife	True
FloorPlan10	look down to face the lettuce on the counter	go	lettuce	put	countertop	False
FloorPlan10	cut the lettuce on the counter into slice	slice	lettuce	slice	lettuce	True
FloorPlan10	turn around and step forward to face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	place the knife in the sink	put	knife	put	sinkbasin	False
FloorPlan10	turn around and step forward to face the lettuce on the counter	go	countertop	put	countertop	False
FloorPlan10	pick up the slice of lettuce on the counter	pick	lettuce	pick	bread	False
FloorPlan10	turn around and step forward to face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	wash the lettuce slice in the sink and then remove it	clean	lettuce	put	sinkbasin	False
FloorPlan10	walk around the right side of the center table to face the trash can	go	garbagecan	go	window	False
FloorPlan10	place the lettuce slice in the trash can	put	lettuce	slice	lettuce	False
FloorPlan10	turn around go pas the fridge and turn left to face the toaster	go	countertop	go	faucet	False
FloorPlan10	pick up the knife to the right of the toaster	pick	knife	pick	knife	True
FloorPlan10	look down at the lettuce on the counter	go	lettuce	put	countertop	False
FloorPlan10	cut the lettuce on the counter	slice	lettuce	put	countertop	False
FloorPlan10	turn right and go to the sink	go	sinkbasin	go	sink	False
FloorPlan10	put the knife in the sink	put	knife	put	sinkbasin	False
FloorPlan10	turn around and go back to the counter with the toaster	go	countertop	go	toaster	False
FloorPlan10	pick up a slice of lettuce	pick	lettuce	pick	lettuce	True
FloorPlan10	turn around and go back to the sink	go	sinkbasin	go	sink	False
FloorPlan10	rinse the lettuce in the sink and pick it up	clean	lettuce	pick	butterknife	False
FloorPlan10	turn right go to the end of the counter and turn left to go to the trash can	go	garbagecan	go	window	False
FloorPlan10	put the lettuce in the trash can behind the right bottle	put	lettuce	put	garbagecan	False
FloorPlan10	go to the toaster	go	countertop	go	toaster	False
FloorPlan10	pick up the knife next to the toaster	pick	knife	pick	knife	True
FloorPlan10	look down at the lettuce	go	lettuce	go	lettuce	True
FloorPlan10	cut the lettuce	slice	lettuce	slice	lettuce	True
FloorPlan10	go to the sink	go	sinkbasin	go	sink	False
FloorPlan10	put the knife in the sink	put	knife	put	sinkbasin	False
FloorPlan10	go to the cut lettuce	go	countertop	go	lettuce	False
FloorPlan10	pick up a slice of lettuce	pick	lettuce	pick	lettuce	True
FloorPlan10	go to the sink	go	sinkbasin	go	sink	False
FloorPlan10	wash the lettuce	clean	lettuce	go	lettuce	False
FloorPlan10	go to the black bin	go	garbagecan	go	lettucesliced	False
FloorPlan10	put the lettuce in the black bin	put	lettuce	put	coffeemachine	False
FloorPlan10	turn left move to the counter in front of the dishwasher	go	countertop	put	countertop	False
FloorPlan10	pick up the knife from the counter that is near the bread	pick	butterknife	pick	bread	False
FloorPlan10	turn left move to in front of the refrigerator	go	lettuce	put	countertop	False
FloorPlan10	slice the lettuce in the refrigerator	slice	lettuce	slice	potato	False
FloorPlan10	move to in front of the refrigerator	go	fridge	put	countertop	False
FloorPlan10	put the knife in the refrigerator	put	butterknife	put	stoveburner	False
FloorPlan10	move to in front of the refrigerator	go	fridge	put	countertop	False
FloorPlan10	pick up a slice of lettuce	pick	lettuce	pick	bread	False
FloorPlan10	turn right move to the island in front of the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	put the slice of lettuce in the sink rinse it pick it back up	clean	lettuce	put	sinkbasin	False
FloorPlan10	turn right move to the end of the island near the bin	go	garbagecan	break	statue	False
FloorPlan10	put the slice of lettuce in the bin	put	lettuce	put	coffeemachine	False
FloorPlan10	go forward to the left go right turn left towards the sink	go	countertop	go	sinkbasin	False
FloorPlan10	pick up the knife from the counter	pick	butterknife	pick	knife	False
FloorPlan10	turn to the left towards the refrigerator	go	lettuce	break	window	False
FloorPlan10	put the knife inside the refrigerator	slice	lettuce	put	fridge	False
FloorPlan10	get it back turn to the right	go	fridge	go	faucet	False
FloorPlan10	towards the refrigerator put the knife inside the refrigerator	put	butterknife	put	countertop	False
FloorPlan10	open the refrigerator back again slice the lettuce that is inside the refrigerator	go	fridge	open	fridge	False
FloorPlan10	pick up the slice of lettuce	pick	lettuce	pick	bread	False
FloorPlan10	get it out turn to the right and forward towards the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	put the slice of lettuce inside the sink rinse it off	clean	lettuce	put	sinkbasin	False
FloorPlan10	turn to the right go left towards the trash can	go	garbagecan	go	garbagecan	True
FloorPlan10	throw the slice of lettuce in the trash can	put	lettuce	slice	bread	False
FloorPlan10	go to the counter above the dishwasher	go	countertop	go	countertop	True
FloorPlan10	take a knife	pick	butterknife	go	knife	False
FloorPlan10	go to the fridge	go	lettuce	go	fridge	False
FloorPlan10	cut the lettuce in the fridge	slice	lettuce	put	fridge	False
FloorPlan10	turn and look back to the fridge	go	fridge	go	fridge	True
FloorPlan10	put the knife in the fridge	put	butterknife	put	fridge	False
FloorPlan10	close the fridge	go	fridge	close	fridge	False
FloorPlan10	open the fridge and take a piece of lettuce out	pick	lettuce	open	fridge	False
FloorPlan10	go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	wash the lettuce	clean	lettuce	go	bread	False
FloorPlan10	go to the bin	go	garbagecan	go	garbagecan	True
FloorPlan10	put the lettuce in the bin	put	lettuce	put	coffeemachine	False
FloorPlan10	walk straight around the kitchen island then turn left and walk straight slightly and turn left to face the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the butter knife from the counter right of the sink	pick	butterknife	pick	butterknife	True
FloorPlan10	turn around and face the kitchen counter	go	lettuce	go	countertop	False
FloorPlan10	slice the lettuce head on the counter	slice	lettuce	go	butterknife	False
FloorPlan10	turn right and walk slightly forward then turn to the left and face the counter	go	countertop	break	window	False
FloorPlan10	place the knife on the kitchen counter	put	butterknife	go	countertop	False
FloorPlan10	turn left walk straight slightly then turn right and face to the counter	go	countertop	go	countertop	True
FloorPlan10	pick up a slice of lettuce from the counter	pick	lettuce	pick	bread	False
FloorPlan10	turn right and walk slightly forward then turn to the right and face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	place the lettuce slice in the sink and rinse with water then remove from the sink	clean	lettuce	put	sinkbasin	False
FloorPlan10	turn right and walk straight then turn left and walk forward slightly and face to the left at the black trash bin	go	garbagecan	go	countertop	False
FloorPlan10	place the lettuce slice in the trash bin	put	lettuce	put	garbagecan	False
FloorPlan10	go forward along the window to the right turn left after passing the kitchen island go forward turn left to face the counter to the right of the sink on the kitchen island	go	countertop	go	window	False
FloorPlan10	take the knife from the counter	pick	butterknife	go	knife	False
FloorPlan10	turn around go forward to the counter with the toaster	go	lettuce	go	toaster	False
FloorPlan10	cut the lettuce on the counter into slice	slice	lettuce	slice	lettuce	True
FloorPlan10	take a step to the right face the counter	go	countertop	go	countertop	True
FloorPlan10	put the knife on the counter to the right of the statue	put	butterknife	break	statue	False
FloorPlan10	take a step to the left face the counter	go	countertop	put	countertop	False
FloorPlan10	take a slice of lettuce from the counter	pick	lettuce	slice	lettuce	False
FloorPlan10	turn around go left and forward to the sink	go	sinkbasin	go	sink	False
FloorPlan10	wash the lettuce in the sink take the lettuce from the sink	clean	lettuce	put	sinkbasin	False
FloorPlan10	turn right go forward at the fridge turn left go forward turn left to face the black trash bin	go	garbagecan	go	faucet	False
FloorPlan10	put the lettuce in the trash bin	put	lettuce	put	garbagecan	False
FloorPlan10	go to the kitchen island	go	countertop	go	stoveknob	False
FloorPlan10	pick up a butterknife	pick	butterknife	pick	butterknife	True
FloorPlan10	turn around to the counter	go	lettuce	break	window	False
FloorPlan10	cut the lettuce	slice	lettuce	slice	lettuce	True
FloorPlan10	go to the middle of the counter	go	countertop	go	countertop	True
FloorPlan10	put the butterknife down	put	butterknife	go	butterknife	False
FloorPlan10	go to the left part of the counter	go	countertop	go	window	False
FloorPlan10	pick up a lettuce piece	pick	lettuce	pick	lettuce	True
FloorPlan10	go to the sink	go	sinkbasin	go	sink	False
FloorPlan10	wash the lettuce	clean	lettuce	go	lettuce	False
FloorPlan10	go to the black bin	go	garbagecan	go	garbagecan	True
FloorPlan10	put the lettuce in the bin	put	lettuce	put	coffeemachine	False
FloorPlan308	go to the desk in front of you then look up to the shelf	go	shelf	go	desk	False
